jugador_id;nombre;equipo;posicion;nacionalidad;temporada;partidos;minutos;goles;asistencias;contrib;xg;xa;salario_eur;goles_por90;asistencias_por90;contrib_por90;xg_por90;xa_por90
510;Jugador_510;Equipo_07;DEF;GER;2023/24;25;2007;1;2;3;4,285859695218647;8,799464932849576;891788,0;0,04484304932735426;0,08968609865470852;0,13452914798206278;0,19219101772280928;0,3945948400380975
511;Jugador_511;Equipo_09;FWD;NED;2022/23;28;2261;9;5;14;15,381096456708125;8,151345320780951;1526233,0;0,3582485625829279;0,19902697921273774;0,5572755417956656;0,6122506329516724;0,3244675271429835
511;Jugador_511;Equipo_09;FWD;NED;2023/24;31;2556;15;7;22;24,23575244580917;10,439549874479624;1526233,0;0,528169014084507;0,24647887323943662;0,7746478873239436;0,8533715649932806;0,36758978431266287
512;Jugador_512;Equipo_04;MID;FRA;2022/23;21;1590;2;2;4;3,9507633563498827;8,490754110823598;1163079,0;0,11320754716981131;0,11320754716981131;0,22641509433962262;0,2236281145103707;0,480608723254166
512;Jugador_512;Equipo_04;MID;FRA;2023/24;25;2133;0;5;5;3,2427548127238217;13,950538672528289;1163079,0;0,0;0,2109704641350211;0,2109704641350211;0,13682509758328362;0,5886303237353708
513;Jugador_513;Equipo_19;MID;CMR;2022/23;25;1980;1;7;8;4,179063002582682;13,053127043818641;1650209,0;0,045454545454545456;0,3181818181818182;0,36363636363636365;0,18995740920830373;0,5933239565372109
513;Jugador_513;Equipo_19;MID;CMR;2023/24;26;2146;2;7;9;5,707615122560723;13,782091059310652;1650209,0;0,08387698042870456;0,293569431500466;0,3774464119291705;0,239368760964802;0,5780000910242119
514;Jugador_514;Equipo_12;MID;CMR;2022/23;23;1901;0;4;4;2,0662005335957976;11,458793308876002;496836,0;0,0;0,1893740136770121;0,1893740136770121;0,09782117202715507;0,5424994201992847
514;Jugador_514;Equipo_12;MID;CMR;2023/24;32;2593;0;2;2;5,080105225501098;11,453274464476374;496836,0;0,0;0,06941766293868107;0,06941766293868107;0,17632451611843378;0,39752977315961185
515;Jugador_515;Equipo_03;MID;CRO;2022/23;30;2481;3;4;7;6,251919005665507;12,79870224329734;1127016,0;0,10882708585247883;0,14510278113663846;0,2539298669891173;0,2267927087907681;0,46428182261054435
515;Jugador_515;Equipo_03;MID;CRO;2023/24;27;2230;2;2;4;6,495759004148534;10,00344868032656;1127016,0;0,08071748878923767;0,08071748878923767;0,16143497757847533;0,26216067729747444;0,4037266283539867
516;Jugador_516;Equipo_13;GK;BRA;2022/23;34;2745;0;0;0;2,673774203138285;9,34752260909423;1271783,0;0,0;0,0;0,0;0,08766472797174706;0,30647615111784365
516;Jugador_516;Equipo_13;GK;BRA;2023/24;33;2781;0;0;0;3,2451471092933217;9,317275706240242;1271783,0;0,0;0,0;0,0;0,10502094204832756;0,3015299581307522
517;Jugador_517;Equipo_18;FWD;CMR;2022/23;29;2448;14;6;20;21,062910738439427;11,983743838073183;973706,0;0,5147058823529411;0,22058823529411764;0,7352941176470589;0,774371718324979;0,4405788175762199
517;Jugador_517;Equipo_18;FWD;CMR;2023/24;25;2171;8;5;13;13,997091196303835;9,259672724694944;973706,0;0,3316444035006909;0,20727775218793182;0,5389221556886228;0,5802571200678697;0,38386482967413404
518;Jugador_518;Equipo_20;DEF;BRA;2022/23;30;2577;0;0;0;3,1530624904681104;7,326997946177945;955486,0;0,0;0,0;0,0;0,1101185968731587;0,25589049870237296
518;Jugador_518;Equipo_20;DEF;BRA;2023/24;16;1305;0;0;0;1,6574581304955334;5,589245417531044;955486,0;0,0;0,0;0,0;0,11430745727555403;0,38546520120903754
519;Jugador_519;Equipo_15;FWD;CMR;2022/23;21;1814;6;4;10;10,908830331064234;6,536904758144667;1219122,0;0,29768467475192945;0,19845644983461963;0,496141124586549;0,5412319348378065;0,32432272780210586
519;Jugador_519;Equipo_15;FWD;CMR;2023/24;22;1811;7;2;9;12,783561058891088;6,25057025371443;1219122,0;0,34787410270568747;0,09939260077305358;0,44726670347874103;0,6352956903921579;0,3106302169156812
520;Jugador_520;Equipo_17;MID;GER;2022/23;22;1839;1;0;1;4,634396257357887;8,801353829021465;946623,0;0,04893964110929853;0,0;0,04893964110929853;0,2268056895933713;0,43073509766826096
520;Jugador_520;Equipo_17;MID;GER;2023/24;27;2205;1;3;4;6,38499989389046;11,587758199862073;946623,0;0,04081632653061225;0,12244897959183673;0,163265306122449;0,26061224056695753;0,4729697224433499
521;Jugador_521;Equipo_04;DEF;URU;2022/23;24;2103;0;0;0;2,365866608292217;7,0015679250001135;409350,0;0,0;0,0;0,0;0,10124964086842585;0,2996391408701903
521;Jugador_521;Equipo_04;DEF;URU;2023/24;27;2347;2;2;4;5,191261178817756;9,588751280242857;409350,0;0,07669365146996165;0,07669365146996165;0,1533873029399233;0,19906838776889563;0,36769817435954716
522;Jugador_522;Equipo_01;DEF;ENG;2022/23;26;2069;0;0;0;1,951734833519381;7,63187785731515;584836,0;0,0;0,0;0,0;0,08489905027392183;0,33198115377397946
522;Jugador_522;Equipo_01;DEF;ENG;2023/24;25;2016;2;2;4;6,351961028178036;7,322615476962816;584836,0;0,08928571428571427;0,08928571428571427;0,17857142857142855;0,283569688757948;0,32690247665012573
523;Jugador_523;Equipo_17;MID;ESP;2022/23;26;2090;0;4;4;3,7400272882639647;11,566631533829314;846480,0;0,0;0,1722488038277512;0,1722488038277512;0,16105380667165398;0,49808461150461164
523;Jugador_523;Equipo_17;MID;ESP;2023/24;27;2147;1;2;3;5,818565014762557;8,720453504471626;846480,0;0,04191895668374476;0,08383791336748952;0,1257568700512343;0,24390817481538432;0,3655523127165563
524;Jugador_524;Equipo_03;MID;ENG;2022/23;28;2350;3;7;10;5,3705870432001355;16,129507144952992;1275732,0;0,1148936170212766;0,2680851063829787;0,3829787234042553;0,2056820569736222;0,6177258055513912
524;Jugador_524;Equipo_03;MID;ENG;2023/24;31;2682;1;4;5;5,077713404759698;15,599396530205514;1275732,0;0,03355704697986577;0,1342281879194631;0,16778523489932887;0,17039306727381537;0,5234696822216616
525;Jugador_525;Equipo_14;DEF;CRO;2022/23;29;2391;2;0;2;6,017807038128738;6,826119963070602;1189135,0;0,07528230865746549;0,0;0,07528230865746549;0,22651720344273793;0,25694303499638405
525;Jugador_525;Equipo_14;DEF;CRO;2023/24;31;2536;1;1;2;3,340956393330128;9,36248881388051;1189135,0;0,03548895899053628;0,03548895899053628;0,07097791798107256;0,1185670644320629;0,33226498156516004
526;Jugador_526;Equipo_08;FWD;POR;2022/23;21;1734;7;4;11;12,82355079831627;8,954634917198446;1401464,0;0,36332179930795844;0,20761245674740486;0,5709342560553633;0,6655822213658964;0,46477343860891585
526;Jugador_526;Equipo_08;FWD;POR;2023/24;28;2302;11;4;15;17,342707516266127;7,594328970940125;1401464,0;0,4300608166811469;0,15638575152041703;0,5864465682015638;0,6780380870825159;0,2969112108534367
527;Jugador_527;Equipo_10;MID;ENG;2022/23;26;2109;3;5;8;5,992161862959523;11,12542524469764;937278,0;0,12802275960170698;0,21337126600284498;0,3413940256045519;0,25571103255872785;0,4747692138562293
527;Jugador_527;Equipo_10;MID;ENG;2023/24;30;2422;1;3;4;6,648434751306438;11,547626200267448;937278,0;0,037159372419488024;0,11147811725846407;0,1486374896779521;0,2470516629304622;0,4291025425367755
528;Jugador_528;Equipo_17;DEF;ARG;2022/23;30;2385;1;0;1;5,7804204706994184;7,0007484000325135;734864,0;0,03773584905660377;0,0;0,03773584905660377;0,21812907436601578;0,2641791849068873
528;Jugador_528;Equipo_17;DEF;ARG;2023/24;26;2202;0;0;0;2,869854125338261;7,27091634141894;734864,0;0,0;0,0;0,0;0,11729649013644117;0,29717641722420735
529;Jugador_529;Equipo_07;FWD;ENG;2022/23;25;2052;9;3;12;16,365786837238197;8,529524803415345;1369237,0;0,39473684210526316;0,13157894736842105;0,5263157894736842;0,7177976682999209;0,37410196506207655
529;Jugador_529;Equipo_07;FWD;ENG;2023/24;25;2016;15;4;19;19,539788871207982;8,001071543666944;1369237,0;0,6696428571428571;0,17857142857142855;0,8482142857142857;0,8723120031789278;0,35719069391370284
530;Jugador_530;Equipo_20;GK;NED;2022/23;31;2672;0;0;0;3,6062285024777316;7,923739241156259;1096173,0;0,0;0,0;0,0;0,1214672774038158;0,2668924145599039
530;Jugador_530;Equipo_20;GK;NED;2023/24;36;3000;0;0;0;3,957423309223576;8,377550738348331;1096173,0;0,0;0,0;0,0;0,11872269927670727;0,2513265221504499
531;Jugador_531;Equipo_08;MID;CMR;2022/23;25;2075;1;2;3;3,8397587065349033;12,250112063393276;972412,0;0,043373493975903614;0,08674698795180723;0,13012048192771083;0,16654375112681508;0,5313301617857324
531;Jugador_531;Equipo_08;MID;CMR;2023/24;26;2077;1;4;5;5,151562286662691;10,59899430977008;972412,0;0,043331728454501686;0,17332691381800674;0,21665864227250844;0,2232260981221195;0,4592727433217656
532;Jugador_532;Equipo_02;MID;NED;2022/23;31;2546;1;4;5;3,757304287136754;11,742728543489715;719847,0;0,03534956794972506;0,14139827179890024;0,1767478397486253;0,13281908320593397;0,4151003805632657
532;Jugador_532;Equipo_02;MID;NED;2023/24;28;2273;1;2;3;5,6358568082983975;12,569861271953714;719847,0;0,03959524857017158;0,07919049714034317;0,11878574571051473;0,2231531512304689;0,4977067815555804
533;Jugador_533;Equipo_19;MID;ESP;2022/23;27;2263;3;2;5;7,651140085756811;11,175632486345055;725426,0;0,11931064958020328;0,07954043305346885;0,19885108263367213;0,3042874978869258;0,44445732380515024
533;Jugador_533;Equipo_19;MID;ESP;2023/24;30;2499;1;2;3;4,927761809370102;8,866003080605902;725426,0;0,03601440576230493;0,07202881152460985;0,10804321728691475;0,17747041330264474;0,3193038324347863
534;Jugador_534;Equipo_06;DEF;BRA;2022/23;24;1958;0;1;1;1,6718592850112763;5,368033419496671;1088939,0;0,0;0,04596527068437181;0,04596527068437181;0,07684746458172363;0,24674310916991848
534;Jugador_534;Equipo_06;DEF;BRA;2023/24;19;1619;0;0;0;2,4530604188107556;4,45762986497364;1088939,0;0,0;0,0;0,0;0,13636531049596542;0,24779906599606402
535;Jugador_535;Equipo_07;DEF;FRA;2022/23;25;2042;0;0;0;3,2910048200956936;5,832651413089286;946152,0;0,0;0,0;0,0;0,1450491840394772;0,2570708262380194
535;Jugador_535;Equipo_07;DEF;FRA;2023/24;25;2020;0;1;1;4,883761133305685;7,82741081881319;946152,0;0,0;0,04455445544554455;0,04455445544554455;0,21759331782055036;0,3487460265807857
536;Jugador_536;Equipo_10;DEF;FRA;2022/23;27;2217;0;0;0;3,587303864443607;5,530888458029748;607969,0;0,0;0,0;0,0;0,14562803238607336;0,22452862481852837
536;Jugador_536;Equipo_10;DEF;FRA;2023/24;29;2399;1;2;3;4,255801863382569;10,135734359641269;607969,0;0,03751563151313047;0,07503126302626094;0,11254689453939141;0,15965909449955448;0,3802484753512773
537;Jugador_537;Equipo_16;FWD;FRA;2022/23;20;1569;7;4;11;11,586382568698099;6,840466971185413;1352020,0;0,4015296367112811;0,2294455066921606;0,6309751434034417;0,6646108548010382;0,3923786025536566
537;Jugador_537;Equipo_16;FWD;FRA;2023/24;25;1952;9;3;12;16,029534551840012;6,995257393323856;1352020,0;0,4149590163934426;0,13831967213114754;0,5532786885245902;0,7390666545418039;0,32252723637251385
538;Jugador_538;Equipo_11;GK;CMR;2022/23;37;2987;0;0;0;3,1594899202657443;9,715884013669482;825276,0;0,0;0,0;0,0;0,09519721888982825;0,29274508243396496
538;Jugador_538;Equipo_11;GK;CMR;2023/24;35;3081;0;0;0;4,123516309100231;7,28253256879274;825276,0;0,0;0,0;0,0;0,12045325148296683;0,2127322074623001
539;Jugador_539;Equipo_03;DEF;ARG;2022/23;30;2536;0;2;2;3,734748769555914;7,813119545150915;636646,0;0,0;0,07097791798107256;0,07097791798107256;0,13254234592272565;0,27727947912601825
539;Jugador_539;Equipo_03;DEF;ARG;2023/24;27;2282;1;1;2;3,886742603110408;5,78354311016053;636646,0;0,03943908851884312;0,03943908851884312;0,07887817703768624;0,1532895855740301;0,2280976686741664
540;Jugador_540;Equipo_19;DEF;ENG;2022/23;27;2182;0;2;2;2,726945583474079;7,928697502286298;1183690,0;0,0;0,08249312557286893;0,08249312557286893;0,11247713222395377;0,3270315193426979
540;Jugador_540;Equipo_19;DEF;ENG;2023/24;27;2192;2;0;2;6,106272622505492;5,552793889062903;1183690,0;0,08211678832116788;0,0;0,08211678832116788;0,2507137481868131;0,2279888001896265
541;Jugador_541;Equipo_12;DEF;FRA;2022/23;33;2639;3;2;5;8,634038977990397;10,477958708911029;860694,0;0,10231148162182646;0,06820765441455097;0,17051913603637742;0,2944537734062659;0,357338493293669
541;Jugador_541;Equipo_12;DEF;FRA;2023/24;31;2633;1;2;3;5,7645348309014395;10,154383389487515;860694,0;0,034181541967337636;0,06836308393467527;0,10254462590201291;0,19704068924463713;0,3470924819802037
542;Jugador_542;Equipo_15;FWD;POR;2022/23;26;2148;9;3;12;14,86110055521705;6,648298811007409;1277834,0;0,3770949720670391;0,12569832402234637;0,5027932960893855;0,6226718109727815;0,27856000604779646
542;Jugador_542;Equipo_15;FWD;POR;2023/24;28;2309;6;6;12;14,959845425778786;14,790832352168124;1277834,0;0,2338674750974448;0,2338674750974448;0,4677349501948896;0,5831035462624905;0,5765157694651932
543;Jugador_543;Equipo_09;MID;FRA;2022/23;28;2258;3;2;5;4,82889382698589;9,776992412712485;1348670,0;0,11957484499557129;0,07971656333038087;0,19929140832595219;0,19247141028730297;0,389694117424324
543;Jugador_543;Equipo_09;MID;FRA;2023/24;26;2099;2;3;5;6,206626122774585;10,630301867100954;1348670,0;0,0857551214864221;0,12863268222963314;0,21438780371605526;0,26612498858966777;0,455801414025291
544;Jugador_544;Equipo_12;DEF;URU;2022/23;28;2349;1;3;4;5,307799432981056;9,577119793032894;813459,0;0,03831417624521073;0,1149425287356322;0,15325670498084293;0,20336396294946574;0,3669394556717584
544;Jugador_544;Equipo_12;DEF;URU;2023/24;23;1981;1;1;2;3,358029542268051;6,410304819422981;813459,0;0,04543160020191822;0,04543160020191822;0,09086320040383644;0,15256065563055254;0,2912304057284545
545;Jugador_545;Equipo_06;DEF;ITA;2022/23;23;1829;1;0;1;2,3961493743177296;5,938686772827916;1136277,0;0,04920721705850191;0,0;0,04920721705850191;0,11790784236664606;0,2922262490729975
545;Jugador_545;Equipo_06;DEF;ITA;2023/24;29;2416;0;3;3;2,4286807596368667;12,218744527143842;1136277,0;0,0;0,11175496688741722;0,11175496688741722;0,09047237929110845;0,4551684633455902
546;Jugador_546;Equipo_04;MID;CRO;2022/23;24;1970;1;3;4;4,110598454227285;11,986660976543495;801139,0;0,045685279187817264;0,13705583756345177;0,18274111675126906;0,18779383801038357;0,5476139532431038
546;Jugador_546;Equipo_04;MID;CRO;2023/24;25;2023;2;3;5;4,79945778852232;12,412658840156428;801139,0;0,08897676717745921;0,13346515076618884;0,22244191794364807;0,21352011911369687;0,5522191278369147
547;Jugador_547;Equipo_04;MID;ITA;2022/23;26;2126;1;7;8;4,902227165210122;14,540665650088501;1048466,0;0,04233301975540922;0,29633113828786456;0,33866415804327377;0,20752607943034382;0,6155502862219968
547;Jugador_547;Equipo_04;MID;ITA;2023/24;28;2262;1;5;6;3,9411356569550406;14,92665435866851;1048466,0;0,03978779840848806;0,19893899204244034;0,23872679045092837;0,15680911101943135;0,5938987145358823
548;Jugador_548;Equipo_13;DEF;URU;2022/23;31;2478;3;1;4;6,076623515966217;9,217336996048505;1026772,0;0,1089588377723971;0,03631961259079903;0,14527845036319612;0,22070061196003207;0,334770108815321
548;Jugador_548;Equipo_13;DEF;URU;2023/24;20;1658;1;0;1;3,6176917025702995;4,467497559266015;1026772,0;0,054282267792521106;0,0;0,054282267792521106;0,1963765097897026;0,24250589887451227
549;Jugador_549;Equipo_03;DEF;ESP;2022/23;28;2453;0;1;1;3,047600377957279;6,375039391155645;792395,0;0,0;0,036689767631471665;0,036689767631471665;0,11181574970083778;0,23389871390297926
549;Jugador_549;Equipo_03;DEF;ESP;2023/24;28;2222;1;0;1;3,2374357383329952;6,502348462032595;792395,0;0,0405040504050405;0,0;0,0405040504050405;0,13112926032851915;0,2633714498573058
550;Jugador_550;Equipo_11;DEF;FRA;2022/23;24;2027;1;0;1;4,325990809084759;7,082504825773434;925706,0;0,044400592007893445;0,0;0,044400592007893445;0,19207655294406922;0,3144674071631026
550;Jugador_550;Equipo_11;DEF;FRA;2023/24;25;2021;0;1;1;5,645914672762022;6,6286293501241325;925706,0;0,0;0,044532409698169226;0,044532409698169226;0,2514261853283434;0,29518883795703704
551;Jugador_551;Equipo_09;FWD;ENG;2022/23;26;2181;3;2;5;8,816086002185164;6,871107245764724;1155996,0;0,12379642365887208;0,08253094910591471;0,2063273727647868;0,36379997257985547;0,28353950120074517
551;Jugador_551;Equipo_09;FWD;ENG;2023/24;27;2260;9;4;13;15,075892737239785;8,091572843527489;1155996,0;0,3584070796460177;0,1592920353982301;0,5176991150442478;0,60036740989008;0,3222307769546345
552;Jugador_552;Equipo_03;MID;FRA;2022/23;24;1997;3;1;4;4,1048773955639595;7,334154660875575;1170183,0;0,13520280420630948;0,04506760140210315;0,1802704056084126;0,18499697826777983;0,33053275887771744
552;Jugador_552;Equipo_03;MID;FRA;2023/24;26;2071;1;2;3;3,659814042629697;10,10357420558263;1170183,0;0,04345726702076291;0,08691453404152583;0,13037180106228874;0,15904551609689654;0,43907372211609696
553;Jugador_553;Equipo_03;DEF;CMR;2022/23;22;1905;2;1;3;3,306416517342725;7,057608869126769;491881,0;0,09448818897637795;0,047244094488188976;0,14173228346456693;0,15620865436264844;0,3334303402737056
553;Jugador_553;Equipo_03;DEF;CMR;2023/24;28;2350;0;1;1;4,338669005941519;8,003540977968795;491881,0;0,0;0,03829787234042553;0,03829787234042553;0,16616179171690923;0,30651859064561343
554;Jugador_554;Equipo_04;FWD;CMR;2022/23;25;2131;10;8;18;17,97046156470713;12,557549517597527;1237239,0;0,4223369310183013;0,337869544814641;0,7602064758329422;0,7589589586220749;0,530351692437249
554;Jugador_554;Equipo_04;FWD;CMR;2023/24;25;2069;10;5;15;14,960328359792527;9,435030860107352;1237239,0;0,4349927501208313;0,21749637506041564;0,6524891251812469;0,6507634375936817;0,41041700213130095
555;Jugador_555;Equipo_05;GK;FRA;2022/23;36;2927;0;0;0;2,866185638606806;8,41010624438696;819882,0;0,0;0,0;0,0;0,08813006746655708;0,25859568226676677
555;Jugador_555;Equipo_05;GK;FRA;2023/24;35;2892;0;0;0;4,413739305587162;9,689855575686469;819882,0;0,0;0,0;0,0;0,1373570323315507;0,30155152206493163
556;Jugador_556;Equipo_11;DEF;POR;2022/23;27;2212;1;0;1;4,0265787615324715;8,402442272046907;796205,0;0,0406871609403255;0,0;0,0406871609403255;0,16383005810936818;0,3418715210145667
556;Jugador_556;Equipo_11;DEF;POR;2023/24;23;1949;1;1;2;4,316182033559187;5,959951496948624;796205,0;0,04617752693689071;0,04617752693689071;0,09235505387378141;0,1993106121192031;0,27521582079290724
557;Jugador_557;Equipo_20;DEF;ARG;2022/23;20;1670;0;1;1;2,2218846293878722;6,546470521424107;523777,0;0,0;0,05389221556886228;0,05389221556886228;0,11974228541611288;0,35280380055579025
557;Jugador_557;Equipo_20;DEF;ARG;2023/24;30;2521;1;1;2;4,222140568667357;8,00456853266197;523777,0;0,03570011900039667;0,03570011900039667;0,07140023800079334;0,15073092073782712;0,2857640491628629
558;Jugador_558;Equipo_15;DEF;ITA;2022/23;31;2623;1;0;1;6,2885442782970316;10,226388118715846;957604,0;0,03431185665268776;0,0;0,03431185665268776;0,21577162983100756;0,3508863632041274
558;Jugador_558;Equipo_15;DEF;ITA;2023/24;22;1897;1;0;1;3,269047511561462;7,132006050572167;957604,0;0,047443331576172906;0,0;0,047443331576172906;0,15509450502927336;0,3383661278605667
559;Jugador_559;Equipo_16;MID;ESP;2022/23;26;2073;4;3;7;6,077082159946751;10,879744926737027;923370,0;0,17366136034732274;0,13024602026049203;0,30390738060781475;0,26383858870969973;0,4723478260522588
559;Jugador_559;Equipo_16;MID;ESP;2023/24;28;2275;1;6;7;6,91088215533557;13,321887193952977;923370,0;0,03956043956043956;0,23736263736263735;0,27692307692307694;0,2733975358154731;0,5270197131673705
560;Jugador_560;Equipo_17;DEF;FRA;2022/23;21;1755;0;1;1;2,1109884777369636;5,970867441245657;1203481,0;0,0;0,05128205128205128;0,05128205128205128;0,10825581937112634;0,30619833032029015
560;Jugador_560;Equipo_17;DEF;FRA;2023/24;28;2329;1;2;3;6,41263909060595;8,423958336874035;1203481,0;0,038643194504079006;0,07728638900815801;0,11592958351223702;0,247804859662746;0,3255286605060812
561;Jugador_561;Equipo_01;MID;ENG;2022/23;27;2129;2;2;4;5,6315715323703;9,645604916784931;752803,0;0,08454673555659935;0,08454673555659935;0,1690934711131987;0,23806549455769235;0,40775220409142493
561;Jugador_561;Equipo_01;MID;ENG;2023/24;29;2372;2;3;5;5,232526394604711;11,462787034406402;752803,0;0,07588532883642496;0,11382799325463742;0,1897133220910624;0,1985359930499258;0,43492868174391913
